SUPPURATIVE INFLAMMATION,гнойное воспаление;;;;;;;;;;;
"SUPPURATIVE NEPHRITIS,""апостематозный нефрит, гнойничковый нефрит""";;;;;;;;;;;
SUPPURATIVE PERICARDITIS,гнойный перикардит;;;;;;;;;;;
"SUPPURATIVE PERIODONTITIS,""пародонтоз, альвеолярная пиорея, амфодонтоз, преждевременная атрофия альвеол, болезнь Фошара""";;;;;;;;;;;
SUPPURATIVE PULPITIS,гнойный пульпит;;;;;;;;;;;
SUPPURATIVE,гнойный; гноеродный;;;;;;;;;;
SUPRA-ACETABULAR SULCUS,надвертлужная борозда подвздошной кости;;;;;;;;;;;
SUPRA-APICAL OSTEOTOMY,остеотомия верхней челюсти (над верхушками корней зубов);;;;;;;;;;;
"SUPRA-AURICULAR,""супрааурикулярный, расположенный над ушной раковиной""";;;;;;;;;;;
SUPRABULGE,высота окклюзионной поверхности (зуба);;;;;;;;;;;
"SUPRACEREBELLAR,1) расположенный в верхней части мозжечка	2) расположенный над мозжечком";;;;;;;;;;;
SUPRACHORIOID,- suprachoroid;;;;;;;;;;;
"SUPRACHOROID,- suprachorioid	супрахориоидальный (расположенный на наружной поверхности сосудистой оболочки глаза)";;;;;;;;;;;
SUPRACLAVICULAR,надключичный;;;;;;;;;;;
SUPRACLUSION,смещение зуба из окклюзионной плоскости;;;;;;;;;;;
SUPRACONDYLAR FRACTURE,надмыщелковый перелом (плечевой или бедренной кости);;;;;;;;;;;
SUPRACONDYLAR,надмыщелковый;;;;;;;;;;;
SUPRACONDYLOID,надмыщелковый;;;;;;;;;;;
SUPRADIAPHRAGMATIC,наддиафрагмальный;;;;;;;;;;;
SUPRADUCTION,поворот одного глаза кверху;;;;;;;;;;;
SUPRAGINGIVAL DENTAL CALCULUS,наддесневой зубной камень;;;;;;;;;;;
SUPRAGINGIVAL PLAQUE,наддесневая бляшка;;;;;;;;;;;
SUPRAGINGIVAL,наддесневой;;;;;;;;;;;
SUPRAGLENOID TUBERCLE,надсуставной бугорок лопатки;;;;;;;;;;;
SUPRAGLENOID,расположенный над суставной впадиной лопатки;;;;;;;;;;;
SUPRAHYOID,надподъязычный;;;;;;;;;;;
SUPRALIMINAL,надпороговый;;;;;;;;;;;
SUPRAMARGINAL CONVOLUTION,надкраевая извилина (теменной доли);;;;;;;;;;;
"SUPRAMARGINAL,""надкраевой, расположенный над краем""";;;;;;;;;;;
SUPRAMASTOID CREST,надсосцевидный гребень (чешуйчатой части височной кости);;;;;;;;;;;
SUPRAMAXILLA,верхняя челюсть;;;;;;;;;;;
"SUPRAMAXILLARY,1) верхнечелюстной	2) надчелюстной";;;;;;;;;;;
SUPRAMAXIMAL STIMULUS,чрезвычайный раздражитель;;;;;;;;;;;
SUPRAMEATAL SPINE,надпроходная ость (височной кости);;;;;;;;;;;
SUPRAMENTAL,надподбородочный;;;;;;;;;;;
SUPRANORMAL DIETARY INTAKE,избыточное питание;;;;;;;;;;;
SUPRANUCLEAR,надъядерный;;;;;;;;;;;
SUPRAOCCLUSION,глубокий прикус;;;;;;;;;;;
"SUPRAORBITAL FORAMEN,""- supraorbital incisure	надглазничное отверстие, надглазничная вырезка""";;;;;;;;;;;
SUPRAORBITAL INCISURE,- supraorbital foramen;;;;;;;;;;;
SUPRAORBITAL RIDGE,надбровная дуга;;;;;;;;;;;
"SUPRAORBITAL,""супраорбитальный, надглазничный""";;;;;;;;;;;
SUPRAPELVIC,надтазовый;;;;;;;;;;;
"SUPRAPINEAL RECESS,""надшишковидное углубление, надшишковидный карман""";;;;;;;;;;;
SUPRAPONTINE,расположенный над варолиевым мостом;;;;;;;;;;;
SUPRAPUBIC BLADDER ASPIRATION,надлобковая пункция мочевого пузыря;;;;;;;;;;;
SUPRAPUBIC,надлобковый;;;;;;;;;;;
SUPRARENAL CACHEXIA,супраренальная кахексия;;;;;;;;;;;
SUPRARENAL,расположенный над почкой;;;;;;;;;;;
"SUPRARENALISM,""гиперадренализм, гиперфункция надпочечников""";;;;;;;;;;;
SUPRARENALOPATHY,поражение надпочечников;;;;;;;;;;;
SUPRARENIN,адреналин;;;;;;;;;;;
SUPRASCLERAL,супрасклеральный (расположенный на наружной поверхности склеры);;;;;;;;;;;
SUPRASELLAR,расположенный над турецким седлом;;;;;;;;;;;
SUPRASONIC,ультразвуковой;;;;;;;;;;;
"SUPRASPINAL,""- supraspinous	супраспинальный, надостный""";;;;;;;;;;;
SUPRASPINOUS,- supraspinal;;;;;;;;;;;
SUPRASTERNAL,надгрудинный;;;;;;;;;;;
SUPRATENTORIAL,расположенный над мозжечковым наметом;;;;;;;;;;;
SUPRATHORACIC,расположенный над грудной областью;;;;;;;;;;;
SUPRATONSILLAR RECESS,надминдалинная ямка;;;;;;;;;;;
SUPRATROCHLEAR,надблоковый;;;;;;;;;;;
SUPRATURBINAL,верхняя носовая раковина;;;;;;;;;;;
"SUPRAVAGINAL,""суправагинальный, надвлагалищный""";;;;;;;;;;;
SUPRAVALVULAR STENOSIS,надклапанный стеноз (аорты);;;;;;;;;;;
"SUPRAVENTRICULAR TACHYCARDIA,""суправентрикулярная тахикардия, наджелудочковая тахикардия""";;;;;;;;;;;
"SUPRAVENTRICULAR,""суправентрикулярный, наджелудочковый""";;;;;;;;;;;
"SUPRAVERGENCE,""косоглазие кверху, суправергирующее косоглазие, суправергенция""";;;;;;;;;;;
"SUPRAVERSION,1) смещение зуба по вертикали	2) поворот обоих глаз кверху";;;;;;;;;;;
SUPRAVITAL STAIN,суправитальная окраска;;;;;;;;;;;
"SURA,""икра, икроножная область""";;;;;;;;;;;
SURAL,относящийся к икроножной области;;;;;;;;;;;
SURALIMENTATION,усиленное питание;;;;;;;;;;;
SURCINGLE,хвост хвостатого ядра (серого вещества головного мозга);;;;;;;;;;;
SURDITY,глухота;;;;;;;;;;;
SURDOMUTE,глухонемой;;;;;;;;;;;
"SURDOMUTISM,""глухонемота, сурдомутизм""";;;;;;;;;;;
SUREXCITATION,чрезмерное возбуждение;;;;;;;;;;;
SURFACE ANATOMY,пластическая анатомия;;;;;;;;;;;
"SURFACE ANESTHESIA,""терминальная анестезия, поверхностная анестезия""";;;;;;;;;;;
SURFACE BIOPSY,поверхностная биопсия;;;;;;;;;;;
SURFACE CARCINOMA,поверхностный рак;;;;;;;;;;;
SURFACE CELL OF STOMACH,желудочная слизистая поверхностная клетка;;;;;;;;;;;
SURFACE CULTURE METHOD,метод поверхностной культуры;;;;;;;;;;;
SURFACE DISINFECTION,наружная дезинфекция;;;;;;;;;;;
SURFACE DOSE,поверхностная доза (ионизирующего излучения);;;;;;;;;;;
SURFACE ELECTROCARDIOGRAM,электрокардиограмма с поверхности тела;;;;;;;;;;;
SURFACE ELECTRODE,накожный электрод;;;;;;;;;;;
SURFACE ELECTROMYOGRAM,поверхностная электромиограмма;;;;;;;;;;;
SURFACE HYPOTHERMIA,наружная гипотермия;;;;;;;;;;;
SURFACE IRRADIATION,поверхностное облучение;;;;;;;;;;;
SURFACE MARKER,поверхностный маркер (клеток);;;;;;;;;;;
"SURFACE STRAIN,- surface tension	поверхностное натяжение";;;;;;;;;;;
SURFACE TENSION,- surface strain;;;;;;;;;;;
SURFACE THERAPY X-RAY TUBE,рентгеновская трубка для поверхностного облучения;;;;;;;;;;;
SURFACE THERMOMETER,контактный термометр;;;;;;;;;;;
"SURFACE,""1) поверхность";" поверхностный	2) внешность, наружность""";;;;;;;;;;
"SURFACE-ACTIVE AGENT,""- surface-active material, - surfactant	поверхностно-активное вещество, сурфактант""";;;;;;;;;;;
SURFACE-ACTIVE MATERIAL,- surface-active agent;;;;;;;;;;;
SURFACE-ACTIVE,поверхностно-активный;;;;;;;;;;;
SURFACTANT,- surface-active agent;;;;;;;;;;;
"SURFEIT,""1) излишество, неумеренность (напр. в пище)	2) переедать	3) перекармливать""";;;;;;;;;;;
SURFICIAL,поверхностный;;;;;;;;;;;
"SURG,""I	[surgeon]	1) хирург	2) военный врач	II	[surgery]	1) хирургия	2) (хирургическая) операция, оперативное вмешательство	3) кабинет или приемная хирурга	4) операционная";" операционный блок	III	[surgical] хирургический""";;;;;;;;;;
SURGE,1) всплеск; толчок;;;;;;;;;;
SURGEON ARMAMENTARIUM,хирургический инструментарий;;;;;;;;;;;
SURGEON DENTIST,стоматолог-хирург;;;;;;;;;;;
SURGEON IN CHARGE,лечащий хирург;;;;;;;;;;;
"SURGEON,1) хирург	2) военный врач";;;;;;;;;;;
"SURGEON-GENERAL,1) начальник медицинской службы (в армии)	2) руководитель в системе здравоохранения";;;;;;;;;;;
SURGEON-IN-CHIEF,главный хирург;;;;;;;;;;;
"SURGERY,""1) хирургия	2) (хирургическая) операция, оперативное вмешательство	3) кабинет или приемная врача-хирурга	4) операционная";" операционный блок""";;;;;;;;;;
SURGICAL ABRASION,дермабразия (удаление эпидермиса и сосочкового слоя дермы соскабливанием);;;;;;;;;;;
SURGICAL ADMISSION,поступление в хирургическое отделение;;;;;;;;;;;
"SURGICAL AGGRESSION,""(хирургическая) операция, оперативное вмешательство""";;;;;;;;;;;
SURGICAL AID,хирургический аппарат или инструмент;;;;;;;;;;;
SURGICAL ANATOMY,хирургическая анатомия;;;;;;;;;;;
"SURGICAL ANESTHESIA,""хирургическая стадия наркоза, третья стадия наркоза""";;;;;;;;;;;
"SURGICAL ANEURYSM,""аневризма, подлежащая хирургическому лечению""";;;;;;;;;;;
SURGICAL APPROACH,оперативный прием; оперативный доступ;;;;;;;;;;
"SURGICAL ATTACK,""(хирургическая) операция, оперативное вмешательство""";;;;;;;;;;;
SURGICAL BAG,санитарная сумка; хирургическая сумка;;;;;;;;;;
SURGICAL BED,функциональная кровать;;;;;;;;;;;
SURGICAL BLADE,лезвие скальпеля;;;;;;;;;;;
SURGICAL BUR,режущий бор;;;;;;;;;;;
SURGICAL CLERK,субординатор-хирург;;;;;;;;;;;
SURGICAL CLINICIAN,хирург-клиницист;;;;;;;;;;;
SURGICAL CUTTER,хирургические кусачки;;;;;;;;;;;
SURGICAL DIAGNOSIS,операционный диагноз;;;;;;;;;;;
SURGICAL DIATHERMY,электрохирургия;;;;;;;;;;;
SURGICAL DIPHTHERIA,дифтерия раны;;;;;;;;;;;
SURGICAL DRAPE,хирургическая простыня или салфетка;;;;;;;;;;;
SURGICAL DRESSING,перевязочный материал;;;;;;;;;;;
SURGICAL EMERGENCY TROLLEY,автобус-операционная;;;;;;;;;;;
"SURGICAL EMERGENCY,""экстренная операция, неотложная операция""";;;;;;;;;;;
SURGICAL ENGINE,хирургическая бормашина;;;;;;;;;;;
SURGICAL ERYSIPELAS,послеоперационная рожа;;;;;;;;;;;
SURGICAL FABRICS,хирургические материалы;;;;;;;;;;;
SURGICAL FACILITIES,хирургическое оборудование;;;;;;;;;;;
SURGICAL FEVER,послеоперационная лихорадка;;;;;;;;;;;
SURGICAL FIRM,хирургическая бригада;;;;;;;;;;;
SURGICAL FORCEPS,хирургический пинцет;;;;;;;;;;;
SURGICAL GUT,кетгут;;;;;;;;;;;
SURGICAL HOSPITAL,хирургический стационар или госпиталь;;;;;;;;;;;
SURGICAL IMPLICATIONS,хирургические осложнения;;;;;;;;;;;
SURGICAL INDICATION,показание к операции;;;;;;;;;;;
SURGICAL INSANITY,послеоперационный психоз;;;;;;;;;;;
"SURGICAL INTERFERENCE,""- surgical intervention	(хирургическая) операция, оперативное вмешательство""";;;;;;;;;;;
SURGICAL INTERVENTION,- surgical interference;;;;;;;;;;;
SURGICAL JUDGEMENT,показание к операции;;;;;;;;;;;
"SURGICAL LASER,""лазерный скальпель, световой скальпель""";;;;;;;;;;;
"SURGICAL LIGHT,""операционный светильник, хирургический светильник""";;;;;;;;;;;
SURGICAL MASK,хирургическая маска;;;;;;;;;;;
"SURGICAL MEASURE,""(хирургическая) операция, оперативное вмешательство";" хирургическая помощь""";;;;;;;;;;
"SURGICAL PATHOLOGY,1) хирургическая патология	2) операционная диагностика";;;;;;;;;;;
"SURGICAL PATIENT,""хирургический больной";" раненый или пострадавший, нуждающийся в хирургической помощи""";;;;;;;;;;
SURGICAL POCKET DRESSING CASE,индивидуальный перевязочный пакет;;;;;;;;;;;
"SURGICAL PROSTHESIS,""имплантируемый протез, вживляемый протез""";;;;;;;;;;;
SURGICAL RECORD,протокол операции;;;;;;;;;;;
"SURGICAL RELEASE,""хирургическое устранение (напр. контрактуры мышц), оперативное устранение (напр. контрактуры мышц)""";;;;;;;;;;;
"SURGICAL RESULT,""результат хирургического лечения, исход хирургического лечения""";;;;;;;;;;;
SURGICAL RETRACTOR,хирургический ретрактор;;;;;;;;;;;
SURGICAL SCRUBBING,хирургическая обработка рук;;;;;;;;;;;
"SURGICAL SEPSIS,1) хирургический сепсис	2) нагноение послеоперационной раны";;;;;;;;;;;
"SURGICAL SERVICE,""хирургическое лечение"; (хирургическая) операция, оперативное вмешательство;;;;;;;;;;
SURGICAL SILK,хирургический шелк;;;;;;;;;;;
SURGICAL SKILL,мастерство хирурга;;;;;;;;;;;
SURGICAL SPECIMEN,операционный препарат;;;;;;;;;;;
"SURGICAL TEAM,1) операционная бригада	2) персонал операционного блока";;;;;;;;;;;
SURGICAL TECHNICIAN,фельдшер хирургического отделения; операционная сестра;;;;;;;;;;
"SURGICAL TECHNIQUE,""оперативная техника, хирургическая техника""";;;;;;;;;;;
SURGICAL TENT,операционная палатка;;;;;;;;;;;
SURGICAL TREATMENT,хирургическое лечение;;;;;;;;;;;
SURGICAL TRUCK,автобус-операционная;;;;;;;;;;;
SURGICAL TWEEZERS,хирургический пинцет;;;;;;;;;;;
SURGICAL WARD,хирургическая палата;;;;;;;;;;;
SURGICAL WIRE,хирургическая проволока;;;;;;;;;;;
SURGICAL X-RAY TV UNIT,операционная рентгенотелевизионная установка;;;;;;;;;;;
SURGICAL,хирургический;;;;;;;;;;;
SURGICAL-ORTHODONTIC DISTRACTION,ортодонто-хирургическое вытяжение;;;;;;;;;;;
SURGING SHOCK,гидравлический удар (крови);;;;;;;;;;;
SURROGATE,заменитель; заменять;;;;;;;;;;
"SURROGATION,""замена, замещение""";;;;;;;;;;;
SURROUNDINGS,окружающая среда;;;;;;;;;;;
"SURSANURE,""язва, заживающая с поверхности (но с наличием гноя в более глубоких участках)""";;;;;;;;;;;
SURSUMDUCTION,поворот одного глаза кверху;;;;;;;;;;;
"SURSUMVERGENCE,""косоглазие кверху, суправергирующее косоглазие, суправергенция""";;;;;;;;;;;
SURSUMVERSION,поворот обоих глаз кверху;;;;;;;;;;;
"SURV,""1) осмотр, обследование, освидетельствование	2) инспектирование, обследование	3) исследование, изыскание""";;;;;;;;;;;
SURVEILLANCE ANIMAL,индикаторное животное (для эпидемиологического надзора);;;;;;;;;;;
SURVEILLANCE NURSE,медицинская сестра по санитарному надзору;;;;;;;;;;;
SURVEILLANCE,надзор; наблюдение;;;;;;;;;;
"SURVEY FILM,""обзорная рентгенограмма, бесконтрастная рентгенограмма""";;;;;;;;;;;
SURVEY LINE,экватор коронки зуба;;;;;;;;;;;
SURVEY RADIOGRAPH,обзорная рентгенограмма;;;;;;;;;;;
SURVEY SAMPLE,обследуемая группа;;;;;;;;;;;
"SURVEY,""1) осмотр, обследование, освидетельствование";" осматривать, обследовать, освидетельствовать	2) инспектирование, обследование";;;;;;;;;;
"SURVIVABILITY,""выживаемость, способность к выживанию""";;;;;;;;;;;
SURVIVABLE EXPOSURE,несмертельное воздействие;;;;;;;;;;;
SURVIVAL CURVE,кривая выживаемости;;;;;;;;;;;
SURVIVAL RATE,коэффициент выживаемости;;;;;;;;;;;
"SURVIVAL TIME,1) время выживания	2) время жизни (напр. клетки)";;;;;;;;;;;
SURVIVAL VALUE,выживаемость;;;;;;;;;;;
"SURVIVAL,1) выживание	2) продолжительность существования";;;;;;;;;;;
SURVIVE THE SPACE ENVIRONMENT,переносить космические условия;;;;;;;;;;;
"SURVIVE,""1) выживать, оставаться в живых	2) доживать до определенного возраста""";;;;;;;;;;;
"SUSCEPTIBILITY,""чувствительность, восприимчивость";" подверженность""";;;;;;;;;;
"SUSCEPTIBLE,""чувствительный, восприимчивый""";;;;;;;;;;;
"SUSCITATE,""повышать активность, стимулировать""";;;;;;;;;;;
SUSPECT,человек с подозрением на заболевание;;;;;;;;;;;
"SUSPECTED CARCINOGENS,""потенциальные канцерогены, проканцерогены""";;;;;;;;;;;
"SUSPEND,""1) вешать, подвешивать	2) задерживать"; приостанавливать;;;;;;;;;;
"SUSPENDED ANIMATION,""бесчувствие, временное прекращение жизненных функций""";;;;;;;;;;;
SUSPENDED CELL CULTURE,суспензионная культура;;;;;;;;;;;
SUSPENDED CENTRIFUGE,подвесная центрифуга;;;;;;;;;;;
"SUSPENDED HEART,""сердце астеника, висячее сердце, капельное сердце""";;;;;;;;;;;
"SUSPENDED MATERIALS CONCENTRATION,1) мутность воды	2) запыленность воздуха";;;;;;;;;;;
SUSPENDED PARTICULATE MATTER,взвешенные частицы;;;;;;;;;;;
SUSPENDED SOLIDS,взвешенные вещества;;;;;;;;;;;
SUSPENDING AGENT,суспендирующее средство;;;;;;;;;;;
SUSPENDING MEDIUM,питательная взвесь;;;;;;;;;;;
SUSPENSION ARRANGEMENT,подвесная обойма для флаконов инфузионной системы;;;;;;;;;;;
SUSPENSION IRRIGATOR,подвесной ирригатор;;;;;;;;;;;
SUSPENSION LARYNGOSCOPY,подвесная ларингоскопия (Киллиана);;;;;;;;;;;
SUSPENSION OF MOVABLE KIDNEY,подвешивание подвижной почки;;;;;;;;;;;
"SUSPENSION OINTMENT,""суспензионная мазь, тритурационная мазь, мазь-суспензия""";;;;;;;;;;;
SUSPENSION SPLINT,поддерживающая шина;;;;;;;;;;;
"SUSPENSION,""1) подвешивание";" подвеска	2) временное прекращение, приостановка";;;;;;;;;;
SUSPENSOID,коллоидная суспензия;;;;;;;;;;;
"SUSPENSORY BANDAGE,""суспензорий, поддерживающая повязка""";;;;;;;;;;;
"SUSPENSORY,""суспензорий, поддерживающая повязка"; поддерживающий;;;;;;;;;;
"SUSPICION,""подозрение, сомнение""";;;;;;;;;;;
"SUSPICIOUS,""подозрительный, вызывающий подозрение, сомнительный""";;;;;;;;;;;
SUSPIRIOUS,тяжело дышащий;;;;;;;;;;;
"SUSTAIN,""1) выдерживать, выносить";" испытывать	2) подтверждать	3) поддерживать""";;;;;;;;;;
"SUSTAINED HYPERTENSION,""стабильная артериальная гипертензия, стойкая артериальная гипертензия""";;;;;;;;;;;
"SUSTAINED-ACTION TABLET,- sustained-release tablet	таблетка с пролонгированным действием";;;;;;;;;;;
SUSTAINED-RELEASE TABLET,- sustained-action tablet;;;;;;;;;;;
SUSTENTACULAR CELLS,поддерживающие клетки;;;;;;;;;;;
"SUSTENTACULAR FIBERS,""циркулярные волокна ресничной мышцы глаза, круговые волокна ресничной мышцы глаза, волокна Мюллера""";;;;;;;;;;;
SUSTENTACULAR,поддерживающий;;;;;;;;;;;
SUSTENTACULUM,поддерживающая структура;;;;;;;;;;;
SUSURRUS,шум;;;;;;;;;;;
"SUTTON'S DISEASE,""1) центробежная приобретенная лейкодерма, невус Саттона, болезнь Саттона	2) рубцующийся стоматит, афты Саттона""";;;;;;;;;;;
"SUTURAL BONES,""вставочные кости черепа, вормиевы кости черепа, шовные кости черепа""";;;;;;;;;;;
SUTURAL JOINT,шовное сочленение двух костей;;;;;;;;;;;
SUTURAL SCLEROSIS,склерозированный шов; заращение костного шва;;;;;;;;;;
SUTURAL,шовный;;;;;;;;;;;
SUTURE FORCEPS,иглодержатель;;;;;;;;;;;
SUTURE LINE DISRUPTION,расхождение швов;;;;;;;;;;;
SUTURE NEEDLE,хирургическая игла;;;;;;;;;;;
"SUTURE OF EYELIDS,""блефарорафия, тарзорафия (операция временного или постоянного, частичного или полного закрытия глазной щели)""";;;;;;;;;;;
SUTURE OF WOUND,ушивание раны;;;;;;;;;;;
SUTURE SET,набор для наложения швов;;;;;;;;;;;
SUTURE SINUS,лигатурный свищ;;;;;;;;;;;
"SUTURE,""1) хирургический шов"; наложение шва, сшивание;;;;;;;;;;
SUTURELESS,бесшовный;;;;;;;;;;;
"SUTURING DEVICE,""- suturing instrument	сшивающий аппарат, сшиватель""";;;;;;;;;;;
SUTURING INSTRUMENT,- suturing device;;;;;;;;;;;
SUZANNE'S GLANDS,слизистые железы челюстноязычного желобка;;;;;;;;;;;
SWAB,1) тампон на стержне;" вытирать или промывать тампоном	2) мазок";;;;;;;;;;
"SWABBING,1) тампонада	2) мазок";;;;;;;;;;;
SWAB-WEIGHING METHOD,гравиметрический метод определения кровопотери (взвешиванием салфеток);;;;;;;;;;;
SWAGED CROWN,штампованная коронка;;;;;;;;;;;
SWAGGED NEEDLE,игла с нитью для непрерывного шва;;;;;;;;;;;
"SWALLOW,""глоток";" глотать, проглатывать""";;;;;;;;;;
SWALLOWING CENTER,центр глотания (в центральной нервной системе);;;;;;;;;;;
SWALLOWING REFLEX,глотательный рефлекс;;;;;;;;;;;
SWALLOWING,глотание;;;;;;;;;;;
"SWALLOWWORT,1) цинанхум лекарственный (Cynanchum officinalis L.)	2) чистотел большой (Chelidonium majus L.)";;;;;;;;;;;
"SWAMP FEVER,""безжелтушный лептоспироз, покосно-луговая лихорадка, болотная лихорадка""";;;;;;;;;;;
SWAMP ITCH,анкилостомидоз кожи;;;;;;;;;;;
"SWAN-NECK DEFORMITY,""деформация пальцев в виде """"шеи лебедя"""" (при ревматоидном артрите)""";;;;;;;;;;;
SWARMING,рост бактерий на твердой среде;;;;;;;;;;;
"SWAY-BACK,""патологическое усиление поясничного лордоза и грудного кифоза, """"круглая спина""""""";;;;;;;;;;;
SWAYING GAIT,мозжечковая походка;;;;;;;;;;;
SWEAT FEVER,потница;;;;;;;;;;;
SWEAT GLANDS,потовые железы;;;;;;;;;;;
"SWEAT LOSS,""потеря жидкости с потом, потеря воды за счет перспирации""";;;;;;;;;;;
SWEAT PORE,потовая пора;;;;;;;;;;;
"SWEAT TEST,1) тест на содержание хлорида натрия в потовой жидкости (при муковисцидозе)	2) проба Минора (определение области расстройства потоотделения при помощи йода и крахмала)";;;;;;;;;;;
SWEAT,пот; испарина;;;;;;;;;;
SWEATING BATH,потогонная ванна;;;;;;;;;;;
"SWEATING FEVER,- sweating sickness	потница";;;;;;;;;;;
SWEATING SICKNESS,- sweating fever;;;;;;;;;;;
"SWEATING,""потение, потоотделение"; потеющий;;;;;;;;;;
"SWEATWEED,""алтей аптечный, алтей лекарственный (Althaea officinalis L.)""";;;;;;;;;;;
SWEDISH LEECH,пятнистая медицинская пиявка;;;;;;;;;;;
SWEDISH MOVEMENT,шведская гимнастика (разновидность лечебной гимнастики);;;;;;;;;;;
SWEET BALM,мелисса лекарственная (Melissa officinalis L.);;;;;;;;;;;
"SWEET FLAG,""аир болотный, (а)ирный корень (Acorus calamus L.)""";;;;;;;;;;;
SWEET OIL,оливковое масло;;;;;;;;;;;
SWEET-CLOVER,донник лекарственный (Melilotus officinalis L.);;;;;;;;;;;
SWEET-MARY,мелисса лекарственная (Melissa officinalis L.);;;;;;;;;;;
SWEETWATER POLLUTION,загрязнение пресноводных источников;;;;;;;;;;;
"SWELL,""1) припухлость, вздутие, опухоль";" опухать	2) набухать";;;;;;;;;;
"SWELLING AGENT,""вещество, способствующее набуханию""";;;;;;;;;;;
"SWELLING,""1) припухлость, вздутие, опухоль	2) опухание	3) набухание";" разбухание""";;;;;;;;;;
"SWIFT-FEER DISEASE,""- Swift's disease	акродиния, полинейропатическая эритродермия, синдром Зельтера - Свифта - Феера, синдром Свифта, болезнь Феера""";;;;;;;;;;;
SWIFT'S DISEASE,- Swift-Feer disease;;;;;;;;;;;
SWIM,чувствовать головокружение;;;;;;;;;;;
"SWIMMERS' ITCH,""шестосомный дерматит, церкариевый дерматит, водный кожный зуд""";;;;;;;;;;;
"SWIMMING,""головокружение, вертиго";" страдающий головокружением""";;;;;;;;;;
"SWINE ERYSIPELAS,""эризипелоид, рожа свиней, ползучая эритема""";;;;;;;;;;;
SWINEHERD'S DISEASE,лептоспироз;;;;;;;;;;;
SWISS TAPEWORM,широкий лентец;;;;;;;;;;;
SWITCH GENE,ген-переключатель;;;;;;;;;;;
SWIVEL-FRAME HEAD SUPPORT,поворотный дугообразный подголовник (операционного стола);;;;;;;;;;;
SWOLLEN DISK,отек диска (зрительного нерва);;;;;;;;;;;
"SWOLLEN,""распухший, вспухший, опухший""";;;;;;;;;;;
"SWOON,""обморок, синкопе";" падать в обморок""";;;;;;;;;;
"SWORD-CUT,1) резаная рана	2) рубец";;;;;;;;;;;
SWORD-SHAPED,мечевидный;;;;;;;;;;;
SYCOMA,крупная бородавка на ножке;;;;;;;;;;;
"SYCOSIFORM,""сикозиформный, напоминающий сикоз""";;;;;;;;;;;
SYCOSIS,сикоз (гнойное воспаление фолликулов волос на лице у мужчин);;;;;;;;;;;
"SYDENHAM'S CHOREA,""малая хорея, обыкновенная хорея, ревматическая хорея, хорея Сиденгама""";;;;;;;;;;;
SYDENHAM'S COUGH,истерический спазм дыхательных мышц;;;;;;;;;;;
SYLLABIC SPEECH,скандированная речь;;;;;;;;;;;
"SYLLEPSIOLOGY,""раздел акушерства и физиологии, изучающий механизмы оплодотворения и беременности""";;;;;;;;;;;
"SYLLEPSIS,1) оплодотворение	2) беременность";;;;;;;;;;;
"SYLVATIC PLAGUE,""туляремия, заячья болезнь, кроличья лихорадка, лихорадка оленьей мухи, малая чума""";;;;;;;;;;;
"SYLVEST'S DISEASE,""эпидемическая плевродиния, борнхольмская болезнь, доброкачественный сухой плеврит, синдром Сильвеста""";;;;;;;;;;;
"SYLVIAN AQUEDUCT,""- sylviduct	водопровод (среднего) мозга, сильвиев водопровод""";;;;;;;;;;;
SYLVIDUCT,- Sylvian aqueduct;;;;;;;;;;;
SYMBIOSIS,симбиоз;;;;;;;;;;;
"SYMBIOTIC PHAGE,""латентный фаг, симбиотический фаг""";;;;;;;;;;;
SYMBIOTIC,симбиотический;;;;;;;;;;;
SYMBLEPHARON,симблефарон (сращение конъюнктивы века с конъюнктивой глазного яблока);;;;;;;;;;;
"SYMBOLIA,""способность распознавать предметы на ощупь, способность узнавать предметы на ощупь""";;;;;;;;;;;
"SYMBOLOPHOBIA,""симболофобия (патологическая боязнь предметов, явлений, событий, сновидений, в которых скрыт неблагоприятный для больного смысл)""";;;;;;;;;;;
SYMBRACHYDACTYLY,врожденное укорочение пальцев и их сращение в проксимальных отделах;;;;;;;;;;;
SYMMELIA,сиреномелия (сращение нижних конечностей);;;;;;;;;;;
"SYMMETRIC GANGRENE,""симметричная гангрена, болезнь Рейно""";;;;;;;;;;;
SYMMETRIC KARYOTYPE,симметричный кариотип;;;;;;;;;;;
SYMPATHALGIA,симпаталгия;;;;;;;;;;;
SYMPATHECTOMY SCISSORS,ножницы для симпатэктомии;;;;;;;;;;;
"SYMPATHECTOMY,""симпатэктомия, десимпатизация""";;;;;;;;;;;
SYMPATHETIC BLOCK,блокада симпатического ствола;;;;;;;;;;;
"SYMPATHETIC IMBALANCE,""ваготония, парасимпатикотония""";;;;;;;;;;;
"SYMPATHETIC NERVOUS SYSTEM,""симпатическая часть вегетативной нервной системы, симпатическая нервная система""";;;;;;;;;;;
"SYMPATHETIC SALIVA,""слюна, выделяемая подчелюстной железой при раздражении симпатических нервных волокон""";;;;;;;;;;;
SYMPATHETIC SYMPTOM,рефлекторный симптом;;;;;;;;;;;
SYMPATHETIC TRUNK,симпатический ствол;;;;;;;;;;;
SYMPATHETIC,симпатический (относящийся к симпатической нервной системе);;;;;;;;;;;
SYMPATHICOBLASTOMA,нейробластома;;;;;;;;;;;
SYMPATHICOGANGLIONITIS,симпатоганглионит;;;;;;;;;;;
"SYMPATHICOLYTIC,""симпатолитическое средство, симпатолитик";" симпатолитический""";;;;;;;;;;
